type,is_call,strike,dte,int_rate,div_yld,underlying_spot,tgt,volume,openinterest
call,True,2530,59,0.019197500000000003,0.017069961450578736,2701.39,197.8,1,23
call,True,2535,59,0.019197500000000003,0.017069961450578736,2701.39,193.4,0,0
call,True,2540,59,0.019197500000000003,0.017069961450578736,2701.39,189.2,0,92
call,True,2545,59,0.019197500000000003,0.017069961450578736,2701.39,184.89999999999998,0,0
call,True,2550,59,0.019197500000000003,0.017069961450578736,2701.39,180.60000000000002,0,2661
call,True,2555,59,0.019197500000000003,0.017069961450578736,2701.39,176.25,0,9
call,True,2560,59,0.019197500000000003,0.017069961450578736,2701.39,172.0,5,13
call,True,2565,59,0.019197500000000003,0.017069961450578736,2701.39,167.8,0,1
call,True,2570,59,0.019197500000000003,0.017069961450578736,2701.39,163.55,0,1851
call,True,2575,59,0.019197500000000003,0.017069961450578736,2701.39,159.3,2,1155
call,True,2580,59,0.019197500000000003,0.017069961450578736,2701.39,155.14999999999998,0,4
call,True,2585,59,0.019197500000000003,0.017069961450578736,2701.39,150.95,0,2
call,True,2590,59,0.019197500000000003,0.017069961450578736,2701.39,146.8,0,95
call,True,2595,59,0.019197500000000003,0.017069961450578736,2701.39,142.8,0,2
call,True,2600,59,0.019197500000000003,0.017069961450578736,2701.39,138.64999999999998,23,1475
call,True,2605,59,0.019197500000000003,0.017069961450578736,2701.39,134.6,0,0
call,True,2610,59,0.019197500000000003,0.017069961450578736,2701.39,130.55,0,54
call,True,2615,59,0.019197500000000003,0.017069961450578736,2701.39,126.65,0,76
call,True,2620,59,0.019197500000000003,0.017069961450578736,2701.39,122.65,0,120
call,True,2625,59,0.019197500000000003,0.017069961450578736,2701.39,118.75,504,4864
call,True,2630,59,0.019197500000000003,0.017069961450578736,2701.39,114.85,0,820
call,True,2635,59,0.019197500000000003,0.017069961450578736,2701.39,111.0,0,30
call,True,2640,59,0.019197500000000003,0.017069961450578736,2701.39,107.2,0,158
call,True,2645,59,0.019197500000000003,0.017069961450578736,2701.39,103.44999999999999,0,15
call,True,2650,59,0.019197500000000003,0.017069961450578736,2701.39,99.69999999999999,32,5562
call,True,2655,59,0.019197500000000003,0.017069961450578736,2701.39,95.95,0,7
call,True,2660,59,0.019197500000000003,0.017069961450578736,2701.39,92.35,0,112
call,True,2665,59,0.019197500000000003,0.017069961450578736,2701.39,88.4,0,64
call,True,2670,59,0.019197500000000003,0.017069961450578736,2701.39,84.75,1,444
call,True,2675,59,0.019197500000000003,0.017069961450578736,2701.39,81.30000000000001,46,3575
call,True,2680,59,0.019197500000000003,0.017069961450578736,2701.39,78.05,0,1643
call,True,2685,59,0.019197500000000003,0.017069961450578736,2701.39,74.55,70,222
call,True,2690,59,0.019197500000000003,0.017069961450578736,2701.39,71.30000000000001,67,744
call,True,2695,59,0.019197500000000003,0.017069961450578736,2701.39,68.05,0,47
call,True,2700,59,0.019197500000000003,0.017069961450578736,2701.39,64.9,83,10391
call,True,2705,59,0.019197500000000003,0.017069961450578736,2701.39,61.8,2,129
call,True,2710,59,0.019197500000000003,0.017069961450578736,2701.39,58.75,3,1039
call,True,2715,59,0.019197500000000003,0.017069961450578736,2701.39,55.8,3,30
call,True,2720,59,0.019197500000000003,0.017069961450578736,2701.39,52.85,23,486
call,True,2725,59,0.019197500000000003,0.017069961450578736,2701.39,50.05,59,6387
call,True,2730,59,0.019197500000000003,0.017069961450578736,2701.39,47.3,239,572
call,True,2735,59,0.019197500000000003,0.017069961450578736,2701.39,44.65,24,990
call,True,2740,59,0.019197500000000003,0.017069961450578736,2701.39,42.099999999999994,35,857
call,True,2745,59,0.019197500000000003,0.017069961450578736,2701.39,39.599999999999994,7,43
call,True,2750,59,0.019197500000000003,0.017069961450578736,2701.39,37.3,739,11827
call,True,2755,59,0.019197500000000003,0.017069961450578736,2701.39,35.0,11,23
call,True,2760,59,0.019197500000000003,0.017069961450578736,2701.39,32.75,23,939
call,True,2765,59,0.019197500000000003,0.017069961450578736,2701.39,30.55,1,56
call,True,2770,59,0.019197500000000003,0.017069961450578736,2701.39,28.55,5,4966
call,True,2775,59,0.019197500000000003,0.017069961450578736,2701.39,26.6,9,4868
call,True,2780,59,0.019197500000000003,0.017069961450578736,2701.39,24.85,29,792
call,True,2785,59,0.019197500000000003,0.017069961450578736,2701.39,23.049999999999997,8,38
call,True,2790,59,0.019197500000000003,0.017069961450578736,2701.39,21.35,8,1149
call,True,2795,59,0.019197500000000003,0.017069961450578736,2701.39,19.799999999999997,2,425
call,True,2800,59,0.019197500000000003,0.017069961450578736,2701.39,18.4,1197,28660
call,True,2805,59,0.019197500000000003,0.017069961450578736,2701.39,17.049999999999997,0,35
call,True,2810,59,0.019197500000000003,0.017069961450578736,2701.39,15.649999999999999,28,611
call,True,2815,59,0.019197500000000003,0.017069961450578736,2701.39,14.45,1,263
call,True,2820,59,0.019197500000000003,0.017069961450578736,2701.39,13.3,512,2705
call,True,2825,59,0.019197500000000003,0.017069961450578736,2701.39,12.350000000000001,1399,27414
call,True,2830,59,0.019197500000000003,0.017069961450578736,2701.39,11.3,11,4939
call,True,2835,59,0.019197500000000003,0.017069961450578736,2701.39,10.350000000000001,0,32
call,True,2840,59,0.019197500000000003,0.017069961450578736,2701.39,9.5,4,1152
call,True,2845,59,0.019197500000000003,0.017069961450578736,2701.39,8.75,34,75
call,True,2850,59,0.019197500000000003,0.017069961450578736,2701.39,7.95,67,26040
call,True,2855,59,0.019197500000000003,0.017069961450578736,2701.39,7.35,22,860
call,True,2860,59,0.019197500000000003,0.017069961450578736,2701.39,6.75,35,3403
call,True,2865,59,0.019197500000000003,0.017069961450578736,2701.39,6.1,0,18
call,True,2870,59,0.019197500000000003,0.017069961450578736,2701.39,5.6,95,7662
call,True,2875,59,0.019197500000000003,0.017069961450578736,2701.39,5.1,5,11934
call,True,2880,59,0.019197500000000003,0.017069961450578736,2701.39,4.65,33,1166
call,True,2885,59,0.019197500000000003,0.017069961450578736,2701.39,4.25,6,48
call,True,2890,59,0.019197500000000003,0.017069961450578736,2701.39,3.8499999999999996,39,6839
call,True,2895,59,0.019197500000000003,0.017069961450578736,2701.39,3.5,11,7
call,True,2900,59,0.019197500000000003,0.017069961450578736,2701.39,3.225,2384,10381
call,True,2905,59,0.019197500000000003,0.017069961450578736,2701.39,2.925,16,67
call,True,2910,59,0.019197500000000003,0.017069961450578736,2701.39,2.65,5,6140
call,True,2915,59,0.019197500000000003,0.017069961450578736,2701.39,2.425,28,86
call,True,2920,59,0.019197500000000003,0.017069961450578736,2701.39,2.075,211,570
call,True,2925,59,0.019197500000000003,0.017069961450578736,2701.39,1.975,206,10341
call,True,2930,59,0.019197500000000003,0.017069961450578736,2701.39,1.8250000000000002,178,1624
call,True,2935,59,0.019197500000000003,0.017069961450578736,2701.39,1.65,90,182
call,True,2940,59,0.019197500000000003,0.017069961450578736,2701.39,1.55,11,2052
call,True,2945,59,0.019197500000000003,0.017069961450578736,2701.39,1.4249999999999998,0,448
call,True,2950,59,0.019197500000000003,0.017069961450578736,2701.39,1.475,69,12153
call,True,2955,59,0.019197500000000003,0.017069961450578736,2701.39,1.2,120,250
call,True,2960,59,0.019197500000000003,0.017069961450578736,2701.39,1.1,395,6269
call,True,2965,59,0.019197500000000003,0.017069961450578736,2701.39,1.0,310,335
call,True,2970,59,0.019197500000000003,0.017069961450578736,2701.39,0.95,120,2672
call,True,2975,59,0.019197500000000003,0.017069961450578736,2701.39,0.8999999999999999,0,260
call,True,2980,59,0.019197500000000003,0.017069961450578736,2701.39,0.8,2,8781
call,True,2985,59,0.019197500000000003,0.017069961450578736,2701.39,0.775,180,8
call,True,2990,59,0.019197500000000003,0.017069961450578736,2701.39,0.75,0,763
call,True,2995,59,0.019197500000000003,0.017069961450578736,2701.39,0.675,0,94
call,True,3000,59,0.019197500000000003,0.017069961450578736,2701.39,0.575,2,15191
call,True,3005,59,0.019197500000000003,0.017069961450578736,2701.39,0.575,0,107
call,True,3010,59,0.019197500000000003,0.017069961450578736,2701.39,0.55,1,259
call,True,3015,59,0.019197500000000003,0.017069961450578736,2701.39,0.475,0,678
call,True,3020,59,0.019197500000000003,0.017069961450578736,2701.39,0.475,0,288
call,True,3025,59,0.019197500000000003,0.017069961450578736,2701.39,0.44999999999999996,17,540
call,True,3030,59,0.019197500000000003,0.017069961450578736,2701.39,0.42500000000000004,0,186
call,True,3035,59,0.019197500000000003,0.017069961450578736,2701.39,0.42500000000000004,0,19
call,True,3040,59,0.019197500000000003,0.017069961450578736,2701.39,0.375,17,973
call,True,3045,59,0.019197500000000003,0.017069961450578736,2701.39,0.375,0,269
call,True,3050,59,0.019197500000000003,0.017069961450578736,2701.39,0.325,0,7550
call,True,3060,59,0.019197500000000003,0.017069961450578736,2701.39,0.325,0,476
call,True,3070,59,0.019197500000000003,0.017069961450578736,2701.39,0.325,0,28
call,True,3075,59,0.019197500000000003,0.017069961450578736,2701.39,0.275,0,60
call,True,3080,59,0.019197500000000003,0.017069961450578736,2701.39,0.275,0,458
call,True,3090,59,0.019197500000000003,0.017069961450578736,2701.39,0.275,0,67
call,True,3100,59,0.019197500000000003,0.017069961450578736,2701.39,0.275,0,8973
call,True,3110,59,0.019197500000000003,0.017069961450578736,2701.39,0.25,1,154
call,True,3175,59,0.019197500000000003,0.017069961450578736,2701.39,0.175,0,207
call,True,3200,59,0.019197500000000003,0.017069961450578736,2701.39,0.15,0,33
call,True,3250,59,0.019197500000000003,0.017069961450578736,2701.39,0.1,0,30
call,True,3300,59,0.019197500000000003,0.017069961450578736,2701.39,0.125,0,10
put,False,2215,59,0.019197500000000003,0.017069961450578736,2701.39,7.65,0,4003
put,False,2220,59,0.019197500000000003,0.017069961450578736,2701.39,7.75,0,588
put,False,2225,59,0.019197500000000003,0.017069961450578736,2701.39,7.95,3819,9116
put,False,2230,59,0.019197500000000003,0.017069961450578736,2701.39,8.05,0,1713
put,False,2235,59,0.019197500000000003,0.017069961450578736,2701.39,8.2,0,15
put,False,2240,59,0.019197500000000003,0.017069961450578736,2701.39,8.35,4,1010
put,False,2245,59,0.019197500000000003,0.017069961450578736,2701.39,8.5,0,1
put,False,2250,59,0.019197500000000003,0.017069961450578736,2701.39,8.65,31,12259
put,False,2255,59,0.019197500000000003,0.017069961450578736,2701.39,8.8,0,1
put,False,2260,59,0.019197500000000003,0.017069961450578736,2701.39,9.0,0,300
put,False,2265,59,0.019197500000000003,0.017069961450578736,2701.39,9.1,0,3
put,False,2270,59,0.019197500000000003,0.017069961450578736,2701.39,9.3,12,391
put,False,2275,59,0.019197500000000003,0.017069961450578736,2701.39,9.5,68,5600
put,False,2280,59,0.019197500000000003,0.017069961450578736,2701.39,9.65,2,148
put,False,2285,59,0.019197500000000003,0.017069961450578736,2701.39,9.8,0,30
put,False,2290,59,0.019197500000000003,0.017069961450578736,2701.39,10.0,0,247
put,False,2295,59,0.019197500000000003,0.017069961450578736,2701.39,10.2,0,0
put,False,2300,59,0.019197500000000003,0.017069961450578736,2701.39,10.4,661,15202
put,False,2305,59,0.019197500000000003,0.017069961450578736,2701.39,10.6,37,4305
put,False,2310,59,0.019197500000000003,0.017069961450578736,2701.39,10.8,6,2081
put,False,2315,59,0.019197500000000003,0.017069961450578736,2701.39,11.0,4,660
put,False,2320,59,0.019197500000000003,0.017069961450578736,2701.39,11.25,7,369
put,False,2325,59,0.019197500000000003,0.017069961450578736,2701.39,11.5,297,3509
put,False,2330,59,0.019197500000000003,0.017069961450578736,2701.39,11.7,2,72
put,False,2335,59,0.019197500000000003,0.017069961450578736,2701.39,11.9,0,20
put,False,2340,59,0.019197500000000003,0.017069961450578736,2701.39,12.149999999999999,0,460
put,False,2345,59,0.019197500000000003,0.017069961450578736,2701.39,12.4,0,6
put,False,2350,59,0.019197500000000003,0.017069961450578736,2701.39,12.649999999999999,1124,13161
put,False,2355,59,0.019197500000000003,0.017069961450578736,2701.39,12.9,0,11
put,False,2360,59,0.019197500000000003,0.017069961450578736,2701.39,13.149999999999999,0,228
put,False,2365,59,0.019197500000000003,0.017069961450578736,2701.39,13.45,0,90
put,False,2370,59,0.019197500000000003,0.017069961450578736,2701.39,13.7,7,1652
put,False,2375,59,0.019197500000000003,0.017069961450578736,2701.39,13.95,737,5587
put,False,2380,59,0.019197500000000003,0.017069961450578736,2701.39,14.25,2,1411
put,False,2385,59,0.019197500000000003,0.017069961450578736,2701.39,14.55,3,8
put,False,2390,59,0.019197500000000003,0.017069961450578736,2701.39,14.850000000000001,16,5697
put,False,2395,59,0.019197500000000003,0.017069961450578736,2701.39,15.149999999999999,0,15
put,False,2400,59,0.019197500000000003,0.017069961450578736,2701.39,15.45,985,13335
put,False,2405,59,0.019197500000000003,0.017069961450578736,2701.39,15.75,0,25
put,False,2410,59,0.019197500000000003,0.017069961450578736,2701.39,16.15,0,444
put,False,2415,59,0.019197500000000003,0.017069961450578736,2701.39,16.45,0,9
put,False,2420,59,0.019197500000000003,0.017069961450578736,2701.39,16.8,6,315
put,False,2425,59,0.019197500000000003,0.017069961450578736,2701.39,17.2,60,3977
put,False,2430,59,0.019197500000000003,0.017069961450578736,2701.39,17.5,10,4514
put,False,2435,59,0.019197500000000003,0.017069961450578736,2701.39,17.9,10,18
put,False,2440,59,0.019197500000000003,0.017069961450578736,2701.39,18.25,28,1646
put,False,2445,59,0.019197500000000003,0.017069961450578736,2701.39,18.65,204,188
put,False,2450,59,0.019197500000000003,0.017069961450578736,2701.39,19.1,848,13784
put,False,2455,59,0.019197500000000003,0.017069961450578736,2701.39,19.45,3,61
put,False,2460,59,0.019197500000000003,0.017069961450578736,2701.39,19.95,9,78
put,False,2465,59,0.019197500000000003,0.017069961450578736,2701.39,20.3,1,2134
put,False,2470,59,0.019197500000000003,0.017069961450578736,2701.39,20.8,224,541
put,False,2475,59,0.019197500000000003,0.017069961450578736,2701.39,21.2,280,6664
put,False,2480,59,0.019197500000000003,0.017069961450578736,2701.39,21.75,209,2665
put,False,2485,59,0.019197500000000003,0.017069961450578736,2701.39,22.25,4,2038
put,False,2490,59,0.019197500000000003,0.017069961450578736,2701.39,22.75,16,4275
put,False,2495,59,0.019197500000000003,0.017069961450578736,2701.39,23.25,9,93
put,False,2500,59,0.019197500000000003,0.017069961450578736,2701.39,23.75,5699,24231
put,False,2505,59,0.019197500000000003,0.017069961450578736,2701.39,24.25,11,471
put,False,2510,59,0.019197500000000003,0.017069961450578736,2701.39,24.75,35,1298
put,False,2515,59,0.019197500000000003,0.017069961450578736,2701.39,25.35,0,127
put,False,2520,59,0.019197500000000003,0.017069961450578736,2701.39,26.0,50,1101
put,False,2525,59,0.019197500000000003,0.017069961450578736,2701.39,26.55,295,6988
put,False,2530,59,0.019197500000000003,0.017069961450578736,2701.39,27.200000000000003,25,1528
put,False,2535,59,0.019197500000000003,0.017069961450578736,2701.39,27.85,0,1086
put,False,2540,59,0.019197500000000003,0.017069961450578736,2701.39,28.450000000000003,251,1910
put,False,2545,59,0.019197500000000003,0.017069961450578736,2701.39,29.1,0,42
put,False,2550,59,0.019197500000000003,0.017069961450578736,2701.39,29.799999999999997,497,16793
put,False,2555,59,0.019197500000000003,0.017069961450578736,2701.39,30.5,14,44
put,False,2560,59,0.019197500000000003,0.017069961450578736,2701.39,31.25,35,757
put,False,2565,59,0.019197500000000003,0.017069961450578736,2701.39,31.950000000000006,513,1608
put,False,2570,59,0.019197500000000003,0.017069961450578736,2701.39,32.8,21,5288
put,False,2575,59,0.019197500000000003,0.017069961450578736,2701.39,33.599999999999994,886,9540
put,False,2580,59,0.019197500000000003,0.017069961450578736,2701.39,34.35,0,617
put,False,2585,59,0.019197500000000003,0.017069961450578736,2701.39,35.25,2880,175
put,False,2590,59,0.019197500000000003,0.017069961450578736,2701.39,36.15,2,4006
put,False,2595,59,0.019197500000000003,0.017069961450578736,2701.39,37.0,11,150
put,False,2600,59,0.019197500000000003,0.017069961450578736,2701.39,37.900000000000006,365,25568
put,False,2605,59,0.019197500000000003,0.017069961450578736,2701.39,38.900000000000006,0,24
put,False,2610,59,0.019197500000000003,0.017069961450578736,2701.39,39.85,13,1212
put,False,2615,59,0.019197500000000003,0.017069961450578736,2701.39,40.85,74,345
put,False,2620,59,0.019197500000000003,0.017069961450578736,2701.39,41.85,15,2308
put,False,2625,59,0.019197500000000003,0.017069961450578736,2701.39,42.95,2052,13885
put,False,2630,59,0.019197500000000003,0.017069961450578736,2701.39,44.099999999999994,262,1120
put,False,2635,59,0.019197500000000003,0.017069961450578736,2701.39,45.2,0,83
put,False,2640,59,0.019197500000000003,0.017069961450578736,2701.39,46.400000000000006,10,1620
put,False,2645,59,0.019197500000000003,0.017069961450578736,2701.39,47.65,6,94
put,False,2650,59,0.019197500000000003,0.017069961450578736,2701.39,48.95,1492,23511
put,False,2655,59,0.019197500000000003,0.017069961450578736,2701.39,50.25,1,241
put,False,2660,59,0.019197500000000003,0.017069961450578736,2701.39,51.6,240,3411
put,False,2665,59,0.019197500000000003,0.017069961450578736,2701.39,53.0,8,115
put,False,2670,59,0.019197500000000003,0.017069961450578736,2701.39,54.45,144,1770
put,False,2675,59,0.019197500000000003,0.017069961450578736,2701.39,56.0,1068,19080
put,False,2680,59,0.019197500000000003,0.017069961450578736,2701.39,57.55,139,2543
put,False,2685,59,0.019197500000000003,0.017069961450578736,2701.39,59.2,25,114
put,False,2690,59,0.019197500000000003,0.017069961450578736,2701.39,60.9,46,781
put,False,2695,59,0.019197500000000003,0.017069961450578736,2701.39,62.650000000000006,9,56
put,False,2700,59,0.019197500000000003,0.017069961450578736,2701.39,64.5,1922,20969
put,False,2705,59,0.019197500000000003,0.017069961450578736,2701.39,66.30000000000001,2,66
put,False,2710,59,0.019197500000000003,0.017069961450578736,2701.39,68.30000000000001,12,1516
put,False,2715,59,0.019197500000000003,0.017069961450578736,2701.39,70.30000000000001,6,60
put,False,2720,59,0.019197500000000003,0.017069961450578736,2701.39,72.35,146,1510
put,False,2725,59,0.019197500000000003,0.017069961450578736,2701.39,74.55000000000001,37,8418
put,False,2730,59,0.019197500000000003,0.017069961450578736,2701.39,76.7,239,3116
put,False,2735,59,0.019197500000000003,0.017069961450578736,2701.39,79.05,14,990
put,False,2740,59,0.019197500000000003,0.017069961450578736,2701.39,81.45,13,1622
put,False,2745,59,0.019197500000000003,0.017069961450578736,2701.39,84.75,6,42
put,False,2750,59,0.019197500000000003,0.017069961450578736,2701.39,87.3,383,14455
put,False,2755,59,0.019197500000000003,0.017069961450578736,2701.39,90.05,3,10
put,False,2760,59,0.019197500000000003,0.017069961450578736,2701.39,92.9,84,427
put,False,2765,59,0.019197500000000003,0.017069961450578736,2701.39,95.69999999999999,10,62
put,False,2770,59,0.019197500000000003,0.017069961450578736,2701.39,98.75,0,1490
put,False,2775,59,0.019197500000000003,0.017069961450578736,2701.39,101.85,36,9521
put,False,2780,59,0.019197500000000003,0.017069961450578736,2701.39,105.0,5,734
put,False,2785,59,0.019197500000000003,0.017069961450578736,2701.39,108.3,0,15
put,False,2790,59,0.019197500000000003,0.017069961450578736,2701.39,111.6,4,2043
put,False,2795,59,0.019197500000000003,0.017069961450578736,2701.39,115.1,10,2
put,False,2800,59,0.019197500000000003,0.017069961450578736,2701.39,118.65,164,11501
put,False,2805,59,0.019197500000000003,0.017069961450578736,2701.39,122.3,0,1
put,False,2810,59,0.019197500000000003,0.017069961450578736,2701.39,126.0,10,1532
put,False,2815,59,0.019197500000000003,0.017069961450578736,2701.39,129.9,0,1
put,False,2820,59,0.019197500000000003,0.017069961450578736,2701.39,133.75,10,476
put,False,2825,59,0.019197500000000003,0.017069961450578736,2701.39,137.7,0,8522
put,False,2830,59,0.019197500000000003,0.017069961450578736,2701.39,141.85,0,1802
put,False,2835,59,0.019197500000000003,0.017069961450578736,2701.39,145.85000000000002,0,29
put,False,2840,59,0.019197500000000003,0.017069961450578736,2701.39,150.0,0,1120
put,False,2845,59,0.019197500000000003,0.017069961450578736,2701.39,154.25,0,5
put,False,2850,59,0.019197500000000003,0.017069961450578736,2701.39,158.55,0,6277
put,False,2855,59,0.019197500000000003,0.017069961450578736,2701.39,162.85000000000002,0,1
put,False,2860,59,0.019197500000000003,0.017069961450578736,2701.39,167.14999999999998,0,1577
put,False,2865,59,0.019197500000000003,0.017069961450578736,2701.39,171.55,0,5
put,False,2870,59,0.019197500000000003,0.017069961450578736,2701.39,176.0,0,272
put,False,2875,59,0.019197500000000003,0.017069961450578736,2701.39,180.45,5,1768
put,False,2880,59,0.019197500000000003,0.017069961450578736,2701.39,185.0,1,1236
put,False,2885,59,0.019197500000000003,0.017069961450578736,2701.39,189.5,0,0
put,False,2890,59,0.019197500000000003,0.017069961450578736,2701.39,194.1,1,10
put,False,2895,59,0.019197500000000003,0.017069961450578736,2701.39,199.14999999999998,0,760
put,False,2900,59,0.019197500000000003,0.017069961450578736,2701.39,203.85000000000002,0,2318
put,False,2905,59,0.019197500000000003,0.017069961450578736,2701.39,208.55,0,0
put,False,2910,59,0.019197500000000003,0.017069961450578736,2701.39,213.25,0,15
put,False,2915,59,0.019197500000000003,0.017069961450578736,2701.39,218.0,0,0
put,False,2920,59,0.019197500000000003,0.017069961450578736,2701.39,222.75,0,7
put,False,2925,59,0.019197500000000003,0.017069961450578736,2701.39,227.55,0,2000
put,False,2930,59,0.019197500000000003,0.017069961450578736,2701.39,232.35000000000002,0,3
put,False,2935,59,0.019197500000000003,0.017069961450578736,2701.39,237.14999999999998,0,0
put,False,2940,59,0.019197500000000003,0.017069961450578736,2701.39,242.0,0,0
put,False,2945,59,0.019197500000000003,0.017069961450578736,2701.39,246.85000000000002,0,0
put,False,2950,59,0.019197500000000003,0.017069961450578736,2701.39,251.7,0,3908
put,False,2955,59,0.019197500000000003,0.017069961450578736,2701.39,256.6,0,0
put,False,2960,59,0.019197500000000003,0.017069961450578736,2701.39,261.45000000000005,0,0
put,False,2965,59,0.019197500000000003,0.017069961450578736,2701.39,266.35,0,0
put,False,2970,59,0.019197500000000003,0.017069961450578736,2701.39,271.25,0,0
put,False,2975,59,0.019197500000000003,0.017069961450578736,2701.39,276.15,0,0
put,False,2980,59,0.019197500000000003,0.017069961450578736,2701.39,281.04999999999995,0,0
put,False,2985,59,0.019197500000000003,0.017069961450578736,2701.39,285.95000000000005,0,0
put,False,2990,59,0.019197500000000003,0.017069961450578736,2701.39,290.9,0,0
put,False,2995,59,0.019197500000000003,0.017069961450578736,2701.39,295.85,0,0
put,False,3000,59,0.019197500000000003,0.017069961450578736,2701.39,300.75,0,1030
put,False,3005,59,0.019197500000000003,0.017069961450578736,2701.39,305.75,0,0
put,False,3010,59,0.019197500000000003,0.017069961450578736,2701.39,310.65,0,0
put,False,3015,59,0.019197500000000003,0.017069961450578736,2701.39,315.65,0,0
put,False,3020,59,0.019197500000000003,0.017069961450578736,2701.39,320.54999999999995,0,0
put,False,3025,59,0.019197500000000003,0.017069961450578736,2701.39,325.54999999999995,0,0
put,False,3030,59,0.019197500000000003,0.017069961450578736,2701.39,330.5,0,0
put,False,3035,59,0.019197500000000003,0.017069961450578736,2701.39,335.45000000000005,0,0
put,False,3040,59,0.019197500000000003,0.017069961450578736,2701.39,340.4,0,0
put,False,3045,59,0.019197500000000003,0.017069961450578736,2701.39,345.4,0,0
put,False,3050,59,0.019197500000000003,0.017069961450578736,2701.39,350.35,0,1
put,False,3060,59,0.019197500000000003,0.017069961450578736,2701.39,360.3,0,0
put,False,3070,59,0.019197500000000003,0.017069961450578736,2701.39,370.25,0,0
put,False,3075,59,0.019197500000000003,0.017069961450578736,2701.39,375.2,0,0
put,False,3080,59,0.019197500000000003,0.017069961450578736,2701.39,380.2,0,0
put,False,3090,59,0.019197500000000003,0.017069961450578736,2701.39,390.15,0,0
put,False,3100,59,0.019197500000000003,0.017069961450578736,2701.39,400.1,0,2
put,False,3110,59,0.019197500000000003,0.017069961450578736,2701.39,410.1,0,0
put,False,3120,59,0.019197500000000003,0.017069961450578736,2701.39,420.0,0,0
put,False,3125,59,0.019197500000000003,0.017069961450578736,2701.39,425.0,0,0
put,False,3130,59,0.019197500000000003,0.017069961450578736,2701.39,430.0,0,0
put,False,3140,59,0.019197500000000003,0.017069961450578736,2701.39,439.95000000000005,0,0
put,False,3150,59,0.019197500000000003,0.017069961450578736,2701.39,449.9,0,1
put,False,3175,59,0.019197500000000003,0.017069961450578736,2701.39,474.7,0,0
put,False,3200,59,0.019197500000000003,0.017069961450578736,2701.39,499.6,0,1
put,False,3250,59,0.019197500000000003,0.017069961450578736,2701.39,549.8,0,0
put,False,3300,59,0.019197500000000003,0.017069961450578736,2701.39,599.5999999999999,0,0
call,True,2120,87,0.019197500000000003,0.017069961450578736,2701.39,588.15,0,0
call,True,2125,87,0.019197500000000003,0.017069961450578736,2701.39,583.0,0,0
call,True,2130,87,0.019197500000000003,0.017069961450578736,2701.39,578.15,0,0
call,True,2140,87,0.019197500000000003,0.017069961450578736,2701.39,568.55,0,0
call,True,2150,87,0.019197500000000003,0.017069961450578736,2701.39,558.9000000000001,0,0
call,True,2160,87,0.019197500000000003,0.017069961450578736,2701.39,549.3,0,0
call,True,2170,87,0.019197500000000003,0.017069961450578736,2701.39,539.7,0,0
call,True,2175,87,0.019197500000000003,0.017069961450578736,2701.39,534.9000000000001,0,0
call,True,2180,87,0.019197500000000003,0.017069961450578736,2701.39,530.45,0,0
call,True,2190,87,0.019197500000000003,0.017069961450578736,2701.39,520.7,0,0
call,True,2200,87,0.019197500000000003,0.017069961450578736,2701.39,511.1499999999999,0,0
call,True,2210,87,0.019197500000000003,0.017069961450578736,2701.39,501.6,0,0
call,True,2220,87,0.019197500000000003,0.017069961450578736,2701.39,492.05,0,0
call,True,2225,87,0.019197500000000003,0.017069961450578736,2701.39,487.25,0,0
call,True,2230,87,0.019197500000000003,0.017069961450578736,2701.39,482.55,0,0
call,True,2240,87,0.019197500000000003,0.017069961450578736,2701.39,473.0,0,0
call,True,2250,87,0.019197500000000003,0.017069961450578736,2701.39,463.7,0,0
call,True,2260,87,0.019197500000000003,0.017069961450578736,2701.39,454.2,0,0
call,True,2270,87,0.019197500000000003,0.017069961450578736,2701.39,444.75,0,0
call,True,2275,87,0.019197500000000003,0.017069961450578736,2701.39,440.0,0,0
call,True,2280,87,0.019197500000000003,0.017069961450578736,2701.39,435.29999999999995,0,0
call,True,2290,87,0.019197500000000003,0.017069961450578736,2701.39,425.9,0,0
call,True,2300,87,0.019197500000000003,0.017069961450578736,2701.39,416.35,0,0
call,True,2310,87,0.019197500000000003,0.017069961450578736,2701.39,407.1,0,0
call,True,2320,87,0.019197500000000003,0.017069961450578736,2701.39,397.8,0,3
call,True,2325,87,0.019197500000000003,0.017069961450578736,2701.39,393.05,0,0
call,True,2330,87,0.019197500000000003,0.017069961450578736,2701.39,388.45,0,0
call,True,2340,87,0.019197500000000003,0.017069961450578736,2701.39,379.1,0,0
call,True,2350,87,0.019197500000000003,0.017069961450578736,2701.39,369.9,3,0
call,True,2360,87,0.019197500000000003,0.017069961450578736,2701.39,360.65,0,1
call,True,2370,87,0.019197500000000003,0.017069961450578736,2701.39,351.29999999999995,0,1
call,True,2375,87,0.019197500000000003,0.017069961450578736,2701.39,346.75,0,1
call,True,2380,87,0.019197500000000003,0.017069961450578736,2701.39,342.25,0,0
call,True,2390,87,0.019197500000000003,0.017069961450578736,2701.39,333.1,0,0
call,True,2400,87,0.019197500000000003,0.017069961450578736,2701.39,324.0,0,3
call,True,2410,87,0.019197500000000003,0.017069961450578736,2701.39,314.85,0,0
call,True,2420,87,0.019197500000000003,0.017069961450578736,2701.39,305.79999999999995,0,0
call,True,2425,87,0.019197500000000003,0.017069961450578736,2701.39,301.35,0,0
call,True,2430,87,0.019197500000000003,0.017069961450578736,2701.39,296.9,0,0
